k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
3011,3.0110000000000001,0.16157383078308749,-0.090466767670137407,0.14273670095787025,0.54533277143559511,-0.4982941270103165,0.80863452750871367,9.2593157750175479,0.99986116583291285,0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.99998659616248076,0.0041513118269268946,-0.0013837706089756313,0.0027675412179512626,0,0,944,0,1093.4745212641978,1165.2889394771817,1079.0639666569937,1096.2309746966257,0,22.703734177194143,24.578018617601138,22.340183923858312,22.773756426345347
3012,3.012,0.16301365087138747,-0.090746634673078141,0.14567377401319698,0.61240796954768173,-0.49752306936136759,0.94465201339201754,9.2593157750175479,0.99986116583291285,0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.99998659616248076,0.0041513118269268946,-0.0013837706089756313,0.0027675412179512626,0,0,944,0,1097.404949041472,1161.3884505053213,1082.7877353255949,1092.7653912090479,0,22.803625841895908,24.473573323303164,22.433721070535348,22.685745134187595
3013,3.0129999999999999,0.15781174288355773,-0.088301237518688819,0.14197929181458802,0.38050649491110178,-0.36817775275573505,0.78128050128302362,9.2593157750175479,0.99986116583291285,0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.99998659616248076,0.0041513118269268946,-0.0013837706089756313,0.0027675412179512626,0,0,944,0,1094.4541671294933,1164.5291566894571,1080.0206131432822,1095.1180893411902,0,22.72860243734851,24.557649935665893,22.3641868035585,22.745467170125455
3014,3.0140000000000002,0.16088019790166289,-0.092052534252205331,0.14208095691892286,0.51955054569759562,-0.51139889515785275,0.78741490629527344,9.2593157750175479,0.99986116583291285,0.0013837706089756311,-0.016605247307707575,0,1,0,0,0,0,0,0,0,0,0,0.99998659616248076,0.0041513118269268946,-0.0013837706089756313,0.0027675412179512626,0,0,944,0,1095.3092629803698,1163.0247346715216,1081.0328829936891,1094.8631083389603,0,22.750324962477137,24.517352240731903,22.389605697090367,22.738989166276518
3015,3.0149999999999997,0.16032537758296478,-0.093418061286279053,0.14222207220968217,0.49416485426767726,-0.54125416833152751,0.7941476389724671,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1101.102475422806,1148.8164414072735,1086.3208157578888,1124.4842745874614,0,22.897884938505378,24.138979834891387,22.522730330627091,23.500353136643287
3016,3.016,0.15727551514115062,-0.095893986544029267,0.14362793412148531,0.35457959220904139,-0.61498054764401955,0.85660005928815131,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1103.1547602553464,1146.5800266874926,1088.666223060977,1122.4853442547492,0,22.950322520182901,24.079788748442361,22.581959139448756,23.448416424640556
3017,3.0169999999999999,0.15488562450563767,-0.093817026413800381,0.14111959748917233,0.24227723335331353,-0.47804275117140183,0.74193422031318035,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1101.7737012094146,1148.4180979552953,1086.5709831463712,1123.991885277494,0,22.915025911716889,24.12842960536846,22.529042485859151,23.487552292869211
3018,3.0179999999999998,0.1589094060343752,-0.10043833212431214,0.1419497528011468,0.41574533368716732,-0.7265202382708128,0.77631942895532569,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1103.3295057836353,1145.939326029905,1088.1745000346004,1123.4442559259851,0,22.954791360210521,24.062849717007634,22.569532311142304,23.473321078771569
3019,3.0190000000000001,0.15948079593340561,-0.0956274844301368,0.14275343077504585,0.431261206580693,-0.45556093981703166,0.80850001616372169,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1105.544566590971,1144.4871431389827,1088.952892991128,1121.9918285309757,0,23.011491684272251,24.024486775894957,22.589206139406144,23.435606149035678
3020,3.02,0.16516630297789323,-0.10110394825801278,0.13959143267414356,0.67405161795766833,-0.64218794700143922,0.6614036868797637,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1103.1651069054769,1145.6270890670319,1086.3666694189674,1125.6715574495272,0,22.950587102121542,24.054597670249478,22.523887202080793,23.531239456973214
3021,3.0209999999999999,0.16336317387928853,-0.099260179353398093,0.14072876526415953,0.57754391732516686,-0.49509638888471147,0.70673184718749638,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1105.0800579489508,1143.8083883091026,1087.9958664807341,1124.0681059666229,0,22.999593120690186,24.006570240036908,22.565019103625978,23.489533513954296
3022,3.0220000000000002,0.16485971622144849,-0.10084849134006688,0.14430395462673956,0.62703287130061724,-0.49822267480536198,0.86084232029398988,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1109.4510745953646,1139.1107814425436,1092.0166484864933,1120.6285094009311,0,23.111731244172574,23.882823436438915,22.66676231842926,23.400243710858511
3023,3.0229999999999997,0.16469990614869751,-0.10302730115159466,0.14202436220078549,0.59991043618084339,-0.52424789077833156,0.75091094109433121,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1107.7969761611896,1140.1497134482065,1090.4112902132288,1122.7695153863488,0,23.069249976864985,23.910153562280261,22.626100281912329,23.455794929076777
3024,3.024,0.16059785693614159,-0.10334070790081283,0.14298494896551084,0.3936687304625085,-0.46318756791618182,0.78596003455058483,9.3667409283730585,0.99993776637779463,-0.0055350824359025252,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99993393648991624,0.011070164871805049,-0.0013837706089756311,0.0027675412179512622,0,0,944,0,1109.2864867693381,1138.6554393584847,1092.0932760414944,1121.1793938030207,0,23.107501748747584,23.870852016056524,22.668704526466545,23.414528314319263
3025,3.0249999999999999,0.16283289481643781,-0.10858651457609814,0.1440825219660089,0.47082437689016898,-0.62113950345027469,0.82651330634191622,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1115.9484517787284,1139.9184065028119,1104.941496050247,1117.7570735251011,0,23.279135010784898,23.904066939476152,22.996044652103098,23.325885470318269
3026,3.0259999999999998,0.16159767764936445,-0.11406815804308069,0.14523966719507195,0.39068516797905783,-0.78732419705536538,0.86915173860863582,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1119.9839976725791,1135.4199398569076,1111.2262239164315,1112.0544905864642,0,23.383539079845782,23.785906766273669,23.157382959862844,23.178705384029527
3027,3.0270000000000001,0.16346808815240182,-0.11064435888665375,0.14758542895120252,0.44922123530325758,-0.55107221918774374,0.96470869750319221,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1126.0932189845876,1130.1133976930762,1117.4580732292854,1105.0234073116465,0,23.542215500662419,23.647041932803369,23.318152159948102,22.998142292409579
3028,3.028,0.16799038126943641,-0.11297771664442006,0.14857997255555164,0.62626871122763972,-0.57204030040015785,0.99904793255179258,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1130.482528904045,1125.4137957672638,1122.5292733215497,1100.1875186967154,0,23.656683315051023,23.524531561700243,23.449556936829566,22.874534578509802
3029,3.0289999999999999,0.16478427799969791,-0.11353301529413216,0.14487289247916993,0.45526111252699997,-0.51170921844219586,0.82159061511878728,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1129.7642560711838,1126.180371880183,1123.3683049202382,1099.2841547192313,0,23.637925176644174,23.544484576190243,23.471347820465716,22.851496747359896
3030,3.0300000000000002,0.16691046153901579,-0.11307386385495527,0.14366757058668961,0.52362397702542851,-0.40468536839476987,0.75632276178313751,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1131.8263427935224,1124.1614393574112,1125.9982987367789,1096.5352364984906,0,23.691805635027698,23.491959708376406,23.539744371318307,22.781495066148516
3031,3.0309999999999997,0.16202779255354596,-0.12038290436906993,0.14296144915315284,0.27652543853553402,-0.64611972996231504,0.71328315465566106,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1133.1839093548342,1122.0008521678026,1130.2282059173579,1092.9885742693091,0,23.727324161099759,23.435840333189596,23.650040329667291,22.691405685196965
3032,3.032,0.1630032569598743,-0.12338889756749073,0.14421862842619362,0.29259103133132303,-0.69341804172954202,0.7583934674787699,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1137.1456198863873,1117.8533498068628,1135.4483823058135,1087.7004202620762,0,23.831186945039462,23.328375933001645,23.786652585595366,22.55755603246395
3033,3.0329999999999999,0.16732992301881394,-0.12231035404060206,0.14471327583681168,0.45910407688424076,-0.55657168993344408,0.76917268049549947,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1140.8096734116596,1114.3652471894304,1139.2336217464476,1083.4766474685557,0,23.927525658620169,23.238265455452996,23.886053746608507,22.451056893839336
3034,3.0339999999999998,0.17408071793643615,-0.12160139856159824,0.14447271236597337,0.73434766807290242,-0.43600143943685449,0.74693798239337406,9.4387646107364116,0.99994446864628472,-0.0041513118269268937,-0.0096863942628294172,0,1,0,0,0,0,0,0,0,0,0,0.99989084924045479,-0.011070164871805049,0.0013837706089756311,0.0096863942628294172,0,0,944,0,1143.757465507932,1111.2009981637682,1142.0452545686528,1080.655053156346,0,24.005226443153511,23.156733780071853,23.960073196212193,22.380115640614264
3035,3.0350000000000001,0.16615429037769111,-0.12310243437298622,0.14374453706438053,0.34928403137246711,-0.41457477050350067,0.70291248207186563,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1144.8601899869748,1107.6900279090569,1140.1872918425249,1090.1140841176516,0,24.034337701490639,23.066505191598232,23.9111425030218,22.618578124539638
3036,3.036,0.16794596544365697,-0.12888074554929235,0.14521708683154799,0.40078623321521645,-0.58534248223733132,0.75806968285584353,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1145.6902479681303,1105.647318080797,1141.6651478009214,1089.7689587454774,0,24.056266727109147,23.014124292777097,23.950057220364016,22.609845410068779
3037,3.0369999999999999,0.17197419584551291,-0.12375314055453601,0.14487692159301169,0.55236820298050726,-0.26567088564788388,0.73203219183927937,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1145.8219826465943,1105.767338055701,1140.252735202685,1090.986758605653,0,24.059748244808013,23.017199610074513,23.912864826112294,22.640670254006011
3038,3.0380000000000003,0.17137682506729821,-0.13151509483258614,0.14939331391679564,0.49542377360480649,-0.52563691051425898,0.9247749791105192,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1149.2967749310221,1100.6130376109288,1144.9361566242458,1087.6336199499965,0,24.151705794249864,22.885392016509027,24.036344067664764,22.55586888084612
3039,3.0389999999999997,0.1714924027509708,-0.13011895805398052,0.14341097968970357,0.46999401940801727,-0.37395542288456102,0.64591700700476429,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1143.4271948552064,1106.4583725841042,1138.856405930301,1094.2522725097006,0,23.996512218752841,23.034911925993921,23.876135126761906,22.723475755087954
3040,3.04,0.17020689084387641,-0.14102208372408662,0.14342568191015587,0.38103884286647227,-0.77558071246957305,0.63727582212601186,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1142.1703614886367,1105.8290939836675,1139.7331461486751,1095.2876632297368,0,23.963370448033874,23.018782119320846,23.899192760100561,22.749776067633739
3041,3.0409999999999999,0.17325772209817863,-0.13604633232877053,0.14452412231155512,0.48658925902756833,-0.46357538485352184,0.67798588384938929,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1143.5353249220325,1104.7763902765239,1139.9658710584915,1094.6833927588043,0,23.999365001808485,22.991816922334881,23.905315837042544,22.734424137514239
3042,3.0419999999999998,0.17482329279662601,-0.13312362544044812,0.14509963924256586,0.52493330347560541,-0.24437854164228345,0.69585571546666358,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1144.2185747813053,1104.0103516084655,1139.8224328044505,1094.891614617434,0,24.017396497937817,22.972208818893105,23.90154179649225,22.739713326260251
3043,3.0430000000000001,0.17660120001794999,-0.14030921003894237,0.1469647735055653,0.57247858786253869,-0.48031929820325209,0.7724295438264499,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1145.3234440480592,1101.2751830785576,1141.8365951833175,1094.3921595874067,0,24.046574562344432,22.902294469567167,23.954574575041299,22.727027800131069
3044,3.044,0.17588962741183239,-0.14112598135020432,0.14740608493053065,0.50782112158183101,-0.43061013645489282,0.78572772157845105,9.4595171971800891,0.99994159625100398,-0.0069188530448781559,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0.0055350824359025243,-0.0041513118269268937,0.0027675412179512622,0,0,944,0,1145.4324785364938,1100.6571819191083,1142.156687363517,1094.5657293792208,0,24.049455331602466,22.886518602459532,23.963010044812933,22.731435677942162
3045,3.0449999999999999,0.17547326865089927,-0.14304706492085542,0.14558559816886249,0.45627096671387607,-0.43140041530155132,0.69809387414750368,9.3752861110263375,0.99989180675505895,-0.01107016487180505,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99997127727102852,-0.0027675412179512626,0.0069188530448781567,-0.0013837706089756313,0,0,944,0,1144.6492049504291,1095.8312685206893,1124.4293436137959,1098.1323265924268,0,24.028765947953978,22.763593100775793,23.498924832319172,22.822146554722146
3046,3.0460000000000003,0.17245391490243528,-0.14463255764924496,0.14261839256769168,0.28761823071691461,-0.41805445429488208,0.55968381860987848,9.3752861110263375,0.99989180675505895,-0.01107016487180505,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99997127727102852,-0.0027675412179512626,0.0069188530448781567,-0.0013837706089756313,0,0,944,0,1139.5232515762866,1101.5748843320041,1119.767226649732,1102.4721395098684,0,23.893671285938343,22.909947807675437,23.377922629620393,22.932871510402553
3047,3.0469999999999997,0.17848096076589179,-0.14239495282657691,0.15084103659803999,0.52583344254654052,-0.23385108447820388,0.92522569815621047,9.3752861110263375,0.99989180675505895,-0.01107016487180505,-0.0096863942628294189,0,1,0,0,0,0,0,0,0,0,0,0.99997127727102852,-0.0027675412179512626,0.0069188530448781567,-0.0013837706089756313,0,0,944,0,1146.2971215659481,1095.3811328822517,1124.7983759911433,1096.4832981542691,0,24.072308211344431,22.752151395329768,23.508521504632345,22.780173925375902
